                           Nonce      #Sol.     Time/s
45e1771701691e56edaa65002c211d63          0   1.447864
1682e369f24f8ffba9593e63a763779c          4   1.837506
38156c127284fe8c73540a61cef4ee78          2   1.567822
35973b27ce40855be3636b839204b2df          5   1.598301
eb08a0a9636bdb5569c4d7bf5388bbfc          5   1.905092
caaf20b058e365b73e7c14f196c5cf42          0   1.377138
3f261fb2a3a08e88b269ecaf0462ee37          2   1.521392
9e7b76339e9391c9a6d32e82d3ae21a3          3   1.900644
a3e3ddfaf472e1876bc6cb7aa47af741          3   1.845328
f9bdfb2cd434b1f8105f6263ab673a58          1   1.508848
abd17c1f4eb1cd1d2cabc355b4414e14          0   1.665111
b4ff46f0fbccfd3ee3ee48f54e8ff307          3   1.616844
e506f5629c53c7d370e6ca28ecc6a87a          9   2.037774
b1b808a2741e11acb048391056f6e059          2   1.555546
65ba0ce3e0b62de6c52db52c276f9843          0   1.424054
3709fa1ba384971c27e967fadcea7c34          1   1.413287
4b05888bf5c8a9ec4a8911b3a12c0ab6          2   1.554673
256b9b623e0353a0bc60fa9392120561          2   1.409088
36f8dbdb570b13d9c2de17086648c838          2   1.357713
552cffee07c8869983e46383a7103704          4   1.874676
767c381a7f55ee3c2f4bd715b02bb3de          0   1.587971
7de4dade66eeef689ffc38336c61df7c          1   1.285326
88bc4674589a745e01819771d3593196          0   1.390181
6f8e1f07f33b9b3592147a627d554519          8   1.686754
83685b89043d7e136de05e7b61e03e64          2   1.719208
4698f6262b7612fc56915218a95a6b74          3   1.719826
4c4765cfeeccaac3992ecb37b6d1eced          8   2.100807
f83a7dc4d773fc0fee0ff2465fa7b325          4   1.625225
9e492bb1eeaeecf96abceb7cf565e7c6          0   1.341048
1acd384383c557a423893c2ef3b9506e          1   1.613253
8fd91708541b8ea457bb7ce711efe6e8          0   1.319671
6687c8bca2084d59c95b9beb42cad022          1   1.459576
3e5ba44bf96204f4384cd71cebd99e67          3   1.458570
53df04291aea5f1fc1c54a17d6c70921          0   1.411623
4ff0a5a82fa4764bde6c6ef3a4cf2226          4   1.578634
f7145dd4cc79df1bc6d84983eca16fcd          2   1.620189
0afae149b1542ed5cc20885c10dca9c2          2   1.480720
cb9eca990e34e802a3bb9b7042506145         10   1.810628
54138b4f1884926888231668e7ae2e70          3   1.576577
5c31c49c2c4c81662d1ff3057e1f773c          4   1.741864
9474843b5276d43ec219c4540bd5386d          0   1.387171
2c6b9186641a896da645c114e46d4714          5   1.864686
cb8a9d033940b48d564c35d826cc5419          1   1.596733
b9dde863fd9343559d4504eb1a9016a9          9   2.126469
1572e7c06f6eae8022d7852372a17b47          1   1.650352
736b439838f41cabbd2e04915c21fe27          2   1.935071
c7717a0770ec19c5266ffa3302a30b2f          0   1.743877
bce24479f5d5413414e4a0c145b52f14          0   1.484598
23ebff62330a17331c2ac2ef74fdfb7b          0   1.592037
c5a327b502117a79c1008d9e9c5052fa          4   1.869696
6308a7d97d411c6657dba798bf5675d6          2   1.671400
f88d588d443d1c5c86bfab05ce6accc6          1   1.782449
b8a59c0116516da003b46984d5beb5df          7   2.220076
3784112f0de2e8301f3cf66e8453ae4d          0   1.625116
7b77ee1105ecb8b389b880cafc2d9ec0          1   1.745639
5f5501f97a264fc0230647447f399e40          0   1.559063
ca2e458810b1e8c1974b7e5aa477a251          1   1.377320
cb1b0afebc9e931a507b2ebe47ac7c53          0   1.678688
6d2381a3951416a3994bf1724b949f23         10   2.152193
5f3c7f7573776826827de804d0fe62e5          3   1.734123
a02fe9204a3cc6a3028269eceae43e88          1   1.536543
3a018813b9f8bb587116817071265d29          2   1.734611
d2e30cfea4b1b79ca90c541cc3b1cd98          3   2.328012
1779e10362f6ffb95b57fe2261bf9981          1   1.608237
de88bd0772fbee636f974098cd655348          1   1.824986
1166216870a2d2bbd6a3b6d8c3aa1a10          5   1.977299
22c37a48d120d392cfbf2bad19e857ba          0   1.615901
92206826182399a5bfcecc8973a103b2          2   1.632568
fa5491691cfa9196825849a511217efa          4   1.966526
b37c08ef8fc6c2df06403d7bf7f6f09f          2   1.700415
ece55b78f84d2fe091bc0ef2d89d59dc          2   1.847898
612b4fe49ecdeb8553f8c930fe399267          0   1.580668
04b3dde829dd4cb2db91a6327c0bd724          5   1.726232
f1881fef245a3dcf9b14d166c192f137          3   2.030312
53100918dfe72125ae66b68b6a5056d0          5   2.137125
17597c0bf302c239d3043cc94edfd02e          0   1.709692
04b023c5e167dbd0eef9678b6acedc7d          0   1.480540
07e4c859fb091edb99ffb72483f566ab          1   1.795136
db765dad35b5b853c67dc0b2e8d13718          0   1.645350
8aa93e80ca6fb06fb8e9562e502cd75f          1   1.685670
86b65aa44e548d33d158d6630c5ea694          1   1.504395
5b6bc8ebe82e97428cb01e1114749a13          0   1.426759
35567b75ffbfcea2784b1d208eb84498          1   1.950103
b70c6cd770edc17f3eaefacbdb57b6c4          8   2.386707
7ad9ced72251d8f5e9293347ff83fc50          1   1.431827
5ee3f79edc5a1d1f7b7bd1070d0dfeb0          5   2.237915
d54712d84087a60ae9403b23947b3690          6   2.379043
3431f3700bafef7a5b485c0108a68980          4   1.772331
bb9aeed91ca7b53692cbbc1736ebf7f1          1   1.790419
dfc65a2a8856992ea89e85bbb988ffbc          3   2.280560
e39153c2d895e26fe42ac06bfb145dc9         10   2.642993
5dcea1f6dea058d2da8cdc65f6982a2f          0   1.587275
49c4f4e59cfa4974ba88987f9af8e1ac          0   1.733769
05c3ae222df16d7d8ba8c9ac06a7503d          1   1.757657
36268e21ae08cc835193347aef4ec1dc          2   2.110235
761b6ff1550b1452efcaa88e871e09c7          0   1.765845
bf66792be0e69a20d5f70c3389269c96          0   1.675388
b3682947b030ee52aaf359bcd0b272be          2   1.830253
5e20b492f24a0822f1a1c3f2e7a99e47          2   1.970812
1b0b67b3ebca60c5f5874059e1a8f302          2   1.735633
208b39185dbdc116dc160b6f27d4efd2          4   1.959122
e43d2cf17a04d38dbb0ba81bd718619a          2   1.991053
00443eb56691d0f81b9d75c156337445          0   1.574980
b33fcea1dbd14a9db6129ed87a448ffd          3   1.994249
5512f494edfc5874b0eba2831c78e073          2   1.935150
34e58f3cb67bc3126e35d326a1f2ec0f          2   1.898865
c5e9837f1243e13aa5d96f1aa51e322b          3   1.881653
5499455e796df12e79271c5c49b94d82          0   1.530829
e4c17b0c31995af3510bc19d2558f70d          3   1.804056
a50bc58d31d46e148d781dbb5aca45f1          2   1.585329
013f4dc9fdd6b642e267ed5fb12f91e5          1   1.554118
136d924da0ccdac34f18e9ae9869d30f          0   1.589797
fe553928a820afb7bdbb66740ad22e9a          0   1.588771
16dabf7ea2b472cc090b018d7a2ae87c          3   1.631995
95c4e4924d8ada4eca85949b5ee2975f          3   1.740056
0ee35157221142743ce4cc2c1bd54d14         14   2.272886
a8adb6cacaf67cb46bc18f9e5a590fd5          2   1.682228
4e2960ce3284690a291f9c7b64fb6278          6   1.907534
90fa157ebed771ca08195a2a5a230b19          2   1.636565
121423eed8c93d7cf46688a0e5ecf7e9          7   1.814610
1847f0287b600d5c3ab9f7ddfcb0f832          5   1.801993
9de3d82b5108697de76b6789907b8b4a          5   1.874818
37e3e77d56add4961bc87662ed4c6f2b          4   1.755359
70c1405c0464546253e5ad8b984eed30         14   1.963008
024d73cc56f6092a4d9abd4eacd3d261          2   1.788684
1624e318b3a05adc0530ff617811bd77          4   1.681004
3c9fe16d19b9c80d10afbf998de66a89          2   1.545674
b629cefeefd73a0ca96a02d31db81598          3   1.620442
6b4963aa17fbb5f8f82cf8ef55ed6eb7          1   1.440820
dd99f5a04f97fe0a65bca891c55442cf          2   1.653197
5c58760e9d7c58cc48ade53d44468a9a          1   1.479125
d3988c7a3a71c7cf6d0d0d35a3661c04          6   1.768023
a7881650a10d8e6c0925036eda2833f6          1   1.468652
b46e70b42e8c749974a72fa7d16e58e6          4   1.762707
1731efd46c088cf61868f9f5cec1002d          2   1.520564
6a89218fbfeb3dd3394db4bdfe4956c8         11   2.396532
e7ef5451879d0d665d762b8e452ddec8          2   1.613513
cbb5157322c0746a1e0c2bfce54028de          2   1.637951
8dba62ca5f451cb7bb167f7985fd335c          0   1.459662
6c5480e08ed8960c01ad6b17a2ed6bb4          0   1.577981
d72e225dddc22cc75f2be3fe0757fcba         31   2.357974
3235f262c714c25d94e8468d8bd01801          1   1.649901
2e244eb96ebdfe5f10fec6a6d1cecc5b          2   1.628660
8268162207bd18044db4ad36db51a7a5          2   1.456476
5e039a5de2fd51bf9020a134a88c5b78          4   1.754985
cc79a7c5b4f5dd1f27dba17143e32b42          0   1.265148
11197d0e6b9843d3f787092429ddd8c0          2   1.560926
cf18e99d30483c99a0401c8da3f45ca0         11   2.111487
a9886615f2ae9c4a89f76f066e661628          0   1.230792
7a9fb918a0ae8c766c43a4678928a827          0   1.621001
cf076950136b45af3dfdc0b21de538e8          2   1.750177
2ea86268e4a995d279bae61f107f3477          2   1.540781
031129fbd989c4200fcac2176a9ad1fb          8   1.705614
9dc8601f44c0bf53353426be0db3d14a          1   1.648221
0542695b8b81ba049c37e80857224c08          0   1.392410
a112e2836b9ca08f3331fa2cc63e8521          0   1.513007
79dcf9b2e3c648fd5a2b12624f5927f4          0   1.282157
8fd57cdc573d02d807092e0396b68123          1   1.523730
ff4adc58d78122e50bf5e9bed74bf722          4   1.746237
f2cc9993c8ca5d3f59a8e805d4d91356          1   1.485067
c12cf2c7be7f2e116638d5d6065ff18e          3   1.631755
c6a8f9f0e96961874e8063508de400db          0   1.442479
7bc3c49faef2e5fcdb5df5e75af2cf02          1   1.813700
558b0d0c9b31d6c3c383488ca81d585c          1   1.609343
59d67a1347334a027095166e417522a3          3   1.809920
8c0727c5c2557c4efe0e93c3af660bb4          3   1.637431
b5d71037a38970815ff6828c973412bb         11   1.989450
140ee808ca6dcc82531398f3a268d72d          2   1.487445
f4260f5d07d530726fe7e8dd8a63427a          0   1.806261
3b366bd2dcd8a126817ebed51f4e0869          2   1.682088
032a92939177dc5a5c7426e0c232b9f7          0   1.691806
ae93d796e10b357ccef399199fd15d64          0   1.600789
0a75d38557bc34b1a5249a206c6fcc2f          1   1.739106
a44fe9be0e0dff3aad53fd491c8c5b3b          0   1.519929
e08514f9c21d93e0293c31007dfe2c39          0   1.345025
f89b7a40630cc8056795bbe4646704ec          2   1.629001
70fb3fe514b8cc38e6f47f4b108b9cd2          1   1.766352
5b984fbf877a96e7f298238243adce3a          1   1.708531
67667e5b53ef141e360ac8add0d34889          2   1.898182
a99038a7acb29c6965c9a058a49890cd          1   1.720064
b9373bc0ff63b64fdc7868ce2a4a8ee4          0   1.639942
29a75c92ef83f9ae260d95285cee4cf3          9   2.191876
32b5c29158904073dcf2849564f697f0          2   2.077206
19111361e426749789f69ac79dccc6f1          8   2.216270
48290920a0ce3ec5ad0a30283ee18b6c          1   1.484448
d78f22ce90764c888c24df9f2be5c142          1   1.708516
619bcd7c4573074fa5b3f50b2e2b455a          2   1.873244
e47541110e0e79088d975c4dddb4cb10          0   1.646814
2982260f3eb06bdb8d4f591ca5bb06bb          0   1.553227
51747d5d6c0b3f1f9742d1b7fac0e198          1   1.928836
65642020392833133279836e035de4e7          2   1.472118
84cd5b4dceda94d7ff53ece4769f4bf1          1   1.702217
6fe495bd22808ec11952e94c69b919ac          2   1.799965
a13e3f796f4fecbc5068815352631ab3          3   1.932873
06df24624c5e12487521d9166ec96597          2   2.100725
e8a32c89bebd71f51210b4605d65f85d          8   1.912600
f294059f2c1a212af373c0f335e38d7c          3   1.868223
c22149825afcb664520e08e14b36555f          1   1.763971
979e980f128c1aa2813df6adaec1ef34          0   1.538646
46582b8ce5c73928a462363cf243ad37          1   1.524495
28912f25af0175c46bed14e9999a6ae2          4   2.053166
27bab91e1c4f2256f65717c7d3f5c05f          7   2.097558
0474197c40b36c72293e8d2233eaaade          1   1.732510
00b83dd19ac2b35ce36d9f54fb4de794          1   1.572806
65dc45ef05cc8a5eecf239b61f4a08eb          8   1.917426
780e5cc0fdd02e7e9e3d4e90189ebf5d          2   1.890272
c35d6e6a0ba32305beb2a36e8e39cd35          1   1.913565
8cd9a202bd824fc7d98cb5e11c819ab8          6   1.821685
a50c9384e1feca6eb3e734c827bca617         12   2.561253
20057f5d0eef4c7a0db3bd83362bc2f0          2   1.681299
0971985ede6f2806cd454236ff08feb7          1   1.724832
e190d84bf5f3afa8384d1c7020889ae1          1   1.664664
65d9e80b3320e131d68630a68c83aad5          4   1.955772
5ccabde44fed15797cdebf3c471776a7          6   1.895634
5cbb739956cc1def0fb887fcab992c18          5   1.729588
911a973f5554dd3404ffd5c6ba911c3a          1   1.594388
820cdc521c4e5603b7da589b546075fb          5   1.691263
ae880f8df8fe6bab47e7e313f6447ea4          3   1.973477
e31d16af54ae44cc844e5abf58e6687c          4   1.679007
cf8caa3baa6677faf96a0afe87475f7f          3   1.803169
e81bde057326dc56f9eddc6b12a0fbec          2   1.885856
fe411f715d8e8ef5ab917d948debcdc2         10   2.346154
94aedc7e720a80bf8f1cbc7468f6dbb3          3   1.809075
599e0557fd816f88c0b9f17b5293b072          0   1.724631
97962e33905fc53ded02e9e8ece6f85e          0   1.873630
cc75745422774eb5385b59e60b0f1df8          3   1.879060
c4e0c22400abd3e8e6c9b2cd44ff4073          7   2.221148
8fb2ea1e14e6c8f7f1f6316707421686          4   1.964409
fa73a2f0182a80780f4d3b0023cc1546          1   1.634979
0ea9bece6cca219c76dfbe94ab63ec1d          1   1.791300
93e140babc5817a3c55b9bf68f7523f4          1   1.877171
7d3cac1f29f802f10017fbee6b0b5a88          1   1.818188
666df2cc441315003931a1605a95290b          3   1.940976
8bd405e32e5c97cf201b7a246d52c2bf          3   1.861778
c9cca4c0977b05bb2c4f2a60987ab816          5   1.914994
85c04f815dc019d1152619a92583ee26          4   1.696722
a4570659e39401a94bfa56ca782c322e          1   1.513207
1a8bdc94255e225d0cf5be5930bb5169          0   1.531285
26d765e8c3caab5af709560ec53e3448          4   2.065183
3e38d88e61851851ce478c6c84b4a5ee          3   1.775207
b194e13e24c1458c2f31350d8ff42ed0          0   2.008406
6492643fbcc9fec47d8cd11a2cd9b649          0   1.902191
12c6d7a05ad942b25a4628665cb94cc7          2   2.120557
c2460ade1ed38f651a53c370fca8df80          0   1.652516
62839e8dfe2d4242e77cf8a424447c80          2   1.771907
bb326bbcccd42cc0cf560ec8b631cd9c          3   2.144007
e3d6689a43cd78545fd6ffb4004dfa7c          1   1.834749
ed9bd519349956aed498efe6b8e4d851          3   1.811192
417b502c2e244b9bbd5b37d5dfbdbe74          0   2.026453
3fbdc05fe6fc2ab8e9c5e8884830e78c          6   2.121860
f8a69d9a7fa3abd1fe9fd568519e886c          0   1.733478
681cf0fb486a31e8bc4aefa57b85244b          3   2.122901
9070ac255d33bc0eb5d88bab5334c1d8          1   2.257142
c567b59f44d58784d75794c4824367b3          4   2.182160
830018d80ed32ec6261f69387e4f91dc          4   2.177449
e94943dde1bdf0f95d1685686bd6ff5d          0   1.685478
04a385d07a0d81ccfcb2c711e664b47d          0   1.737249
ffa9cff1c142f5ecaff05f93705b8c63          1   1.999372
0385443682582cdbe74c880b3e5bdb40          1   1.879569
278f55d3cd82a11e2b22e1267eef51e7          3   1.996459
52aa327f64ea96f5a46b1c1e8f6a0278          4   1.923020
b94bc05d56c6940d907bbe2ea8e6f570          5   2.038011
85b176ccb291d9a022377e2bb468b8fa          1   1.929979
ecef18ee344c6a2d7203c79aacb51360          2   1.692339
f7d467f9eea2f1bc6a50071f08f8b63f          4   1.874198
e9d6f180e5480d136eb744a1393fb1db          2   1.844929
5e65ef7f3f61e8f92f69624f1ecbe523          9   2.048464
7c427726313417a43adcd7656b39ccc1          1   1.637979
e55d038e01d32d7419e7ab1844d934f1          0   1.521187
166992dedd20132761e6cdfe89df259b          0   1.660120
641fec82a2b4f321ddb267e18543442d          1   1.692367
ba377750df0f3c6a8c8f43aab774776c          2   1.706097
dc740f0f8431fc9d21d349aaa28526d0          1   1.756943
8306804587b5269ab6da6690f81fb361          2   1.849927
17ab0a2847a704564b35178333d4a81e          1   1.894178
657e69a6764c0f28869cd68c42979046          1   1.884418
f4ca51c55635d696a02929d856d535af          4   1.974781
7ab6d5bff4e5ad9796428f8b70198f19          3   1.842690
9b07a7d3e8ffa3026568c378536f45dd          0   1.693121
b0b2d5f3605411909ef92472cfe82f2d          2   1.811585
9f2ad041f90de0ef6fbb83d0dabfaa08          5   2.348475
ef9a0715ed9028a88ff33f5361500205          1   1.569194
70df6b7efebd1307d102b54be9237c47          4   1.757185
3b698f6d5523d382b9343d9e67d9b246         21   2.630294
8546f7b3ff60d9603d557434d049ba9b          1   1.718898
0eaa4243a5a834e5a8c5d988cd5d436e          4   1.749597
f2334fb1cede573c6ea28d7ce02fb783          1   1.830329
e58260c2103b891b72c4b1e2ee37179f          0   1.679391
10b4de42b4376465c4ad47dd11528c31          4   1.993709
9d0be664541ef286a65f3bcdbebda0e7          2   1.509805
54cbff10896c4d1116b9d1b1c8b44e2f          1   1.727548
1450488d41e56fbe78e97c98f4c70861          3   1.819809
d301ebb8aa2a09075e7075b96ec7d115          5   1.917650
cb1f7a2c807d552652cade60c508ed9b          1   1.834422
25bb3de2bee0d92011c41e160fc2f91f          3   2.009660
0ae76409f5660b94ba317438cb760647          1   1.600199
7f029a3f0ee05387ffbf75631482df9e          0   1.919534
e272d2936dd27898dbd31c28161cb9dc          1   1.824528
f90d230bafbbccaf5802fb0382a2d437          1   1.839627
d072df3f567fd81d8dc273029c47029e          1   1.686160
bbdb58f084c63dd39236bd6ef4335aa3          1   1.766505
5c31765edd9472e72c9715339c002fef          0   1.664812
43f2ab0c040f53382bfe10964c560ab4          3   1.919742
44cafb905a29408b75067564cfee1af9          0   1.635809
6054875e44f078d0a3e50681a9a4c939          3   1.836996
59cea4ace98999944e20e67e8aa5961c          2   1.944636
4423791a5a3d49bbb866a42cbab0d952          8   2.114710
bfcd5952754f89f1de0fbd5c4531d893          0   1.593657
412123be185a939b6c7343737cb82990          1   1.880182
23d2287cc80e5f04b41c53621d75ec76          1   2.301296
3fc8e69df526fcc56a75b7dc0112febd          1   1.989186
504dbce0b3ac34bd5d20e683068f38ff          0   1.831355
802adba7156821f8c2f936b15a737cca          1   1.669856
fa8db9b3e5dc2448bdcb954f6dcaa644          2   1.835849
58e885dcab350c99aaa458095ff2e845          3   2.177909
84dde656524657dce80b78ae862e50aa          2   1.728836
e973b37fcfa1dc032237cc946e90c3b1          1   1.793223
d7e8503057cff69e21f759dd3132d4b4          1   1.835160
37cea0426ad43506c030cee3503d50d1          0   1.605397
1fa56719a74fd81a2ba511a550ed479c          8   2.315177
7300710d2695b21e8a9dc6b68a88eb82          1   1.605364
33733b1c5cb2855ae8565e68bd297087          3   1.922405
fb85dd4647d77139c2bac24e62a6ca0f          1   1.755299
cbabd5ad848559920313deeaf6476d42          4   1.980327
bad3b301a94e2da7930cc4e971dbf1e8          3   1.613160
6719c4ba49bc0db772d1b02429a30241          2   1.898269
fc2d5fe84eecf668ad9739ee5a8599a3          5   2.013508
4f64bf29739d52038d47cb4afee11316          7   1.966107
e5cffdedab5cb58c92272fc36bb9be8a          3   2.025218
5253742d13d5885e6aee80b86e4b66fb         10   2.345991
e587c3c45aef86035c2837d096c4468f         17   2.633014
20f7dc78e1275cecd6daa94593cbf6c2          1   1.618989
b95311759a99f33a5dfaf5e63b2ee1e3          0   1.645452
cf1d6c16ad8e2d2877dd69292dffa87d          3   1.705059
31abc689e32cd1f860e15efc91488ee6          7   2.159805
e09021a81c6736a293002d03614bdcae          2   1.620814
7359a0fa78bc488657c8df24523e3522          2   1.569382
b55bf1b3de53c6f29c5d4f510b83e15e          4   2.024444
05457c4ca794c978aa82e257eff49a49          3   1.900042
5b908fa9245fad7936d175a50f283c7c          3   2.157020
23876208668a09a32dfd778ab6226e62          1   1.752885
9e5f55fe6b3ddfd5fae38b610958e84f          2   1.987313
285ea795dc862624ed38f86626ff732c          0   1.727706
c3088980a015284d36b82b4b8a0d5d52          0   1.566117
3e369500d07773bb573c382966c7eb35          3   2.089315
0ca53be2f72c96307ee8bd5e1f567b83          1   1.667052
b1f25770cd071ee8a8d09831d5cdf090          2   1.665001
2f2e9d91b03eb306951e7d34dcb892c9          0   1.869007
5489e126901f7d1afe05a4034cc5fca4          0   1.690846
2d0e8eb55d353d1e0fc16c0f75d2e207          3   1.971143
a90bebaf23ab547b51d9408aa986a87b          1   1.681987
81eed6d7534f4cdf67523c4bb3971efa          1   1.714350
8ef70d2dbc99e383e130c3a8b7a564b4          2   1.584741
f984a54c7fb7a32be744ccff430b1f30          0   1.511311
93f796d07daf95757b125292146b6ed0          1   1.964417
4bcb7f39fcf40f243078d5cc758d214a          0   2.087000
d221942c52bc914a7921ff005c39b6c4          0   1.950554
c3f2b2e86475ac5eeb81411c082ea57a          1   2.001512
09b2e7ca2bdce033529cdc49e9df3f29          2   2.041896
52b5ad9161f2458609960086127b9c10          0   1.677148
891057356aa060b164a61cc46c76ca2e          0   2.001096
e93f6cf0362d2dec32d5a515183a9227          0   1.969256
645a22d22bf99d8489100cf0d9944712          1   1.790216
ba18e180668064984bad899d09167b3b          2   1.718285
a741e6b3e09e5ed28913bf5ac24a318b          1   1.598411
ab8c94338c33aa6b0323dfabccebfe2d          2   1.532228
f81ac60973983f34eea13a9454a9987b          1   1.805842
d4160797831c4dc3e9d018a6f7138c18          0   1.407930
729d03cf45954a9db9ff3ed7237854b5          1   1.987010
d8985be6cd04ce05c733b1a66fef13ca          3   1.743258
1c24032f8c22ce053e05e10e4b683561          2   1.586368
e9dcf667e621e8c5e7a10eb7827476a1          8   2.123462
3f66896a91e8015d049ae592d5c90be7          2   1.829978
98a25f0235bfabdf6c70bc23a27d77ea          1   1.755554
86c60eb51d46561fae320ba008bfee88          1   1.630631
a512f4791ebd507b7a97978fc7b01477          1   1.712412
14a7446bf7dd47fc688bd8bc0ea795c2          3   2.023771
aa1e54bf938aa9cfe19c6393824f9f82          0   1.840167
2561c91d3837de9adc49d57eca3f4878          2   1.811133
1f1318597234e287b520b8e6eee34e4e          1   1.694297
bb2a4bcd8f9b878b6df808138d9eadf8          2   2.015887
933ab422a6ac2b100cb622c95d4f747c          7   1.914768
2610224008502807df2205bdad6a6bb7          4   2.069077
08b9c45b46eef409a7049b278fb30040          1   1.805063
b33cc5f3c84a4e33843d9b3117eea68e          6   2.260269
b596ca3e579e8a20c2bf9cc017c276c1          1   1.770725
11adf0bf6688a1ee11f3fb07276aa615          3   1.818728
0c320d1002f658851159ff8c176c0567          5   2.023615
8086ff47384d5b7a3db1f87987046f1c          3   1.796940
1a5f1f2e12e80420aaad8b054a2ad873         14   2.554410
6b76ae58ff50cb321bff5d2cc03486bc          0   1.880975
04cdd3247c07435e38a8ab9b77ec5b66          6   2.129807
5437dbab277a1580d04030b8cfbae487          1   1.697588
556a226bfad4e6da19e7327cebef440f          1   1.671205
7c5fa2f910498a72dbec2e456a2f2f56          0   1.622280
ab180f7d57987b8bbcca8ab3a203d862          1   1.818650
d171b51fdfa4ce1d44c39a29dc9520b2          0   1.354560
07ba043ed63d58b3b1c68d3c20baba60          0   1.438674
9cf2f325b8a2aecbd2a3e82732092375          4   1.883113
c28b70c2db78d0be6f496cee410086c0          1   1.751667
ab686e5a71250bb64066c926a891455d          1   1.800617
d9c7c3421e3e163ff0adb2de1bfdd057         20   2.605033
ded1ce0874ff950cbb4723885cc61177          1   1.676467
60c258cbe40bcfe6905032e738a19233          1   1.615983
02440167a4ef3c50a46914609a04b250          1   1.653570
8b41a69b1eced86a5d17c9e57e34093a          7   2.100251
e5130ed2feba5ab192bbe290ba056742         12   2.366942
8c6df620385cab0e19bdcfce73aee803          0   1.540310
496ead9f8ce52f31d23653e1fc4b2b86          6   2.098342
a287f3058c5d77d4b9dce3da4eafbd5f         11   2.219958
046fd22088be44f4eb8f25ac737e0675          0   1.523143
32335a1f121eecb15acd349adaaffeb0          7   2.226074
e0d1cf48ac908b0eb6dd1df60e6acb94          1   1.794182
25784f872002c55d070d5776caeec0eb         13   2.285788
7db9c66339a8811a5fb3a0b29fe8fcea          4   1.785547
d990d348f3a7cb933150b139cda67a66          3   1.957021
dc17c44d8f6120b84f3809126606a334          0   1.601243
a9910c32ab48b51226adb4d3fefbbc0e          1   1.722589
b7810d095642d15f972b7c1f12bdd08a         13   2.491110
c83151b067a97c76695c60a8c46a3803          9   2.091182
4cc5e76a5c4c3056a3006ade5cb59271          9   2.002112
e819388a24349034f58e709d9fad4923          3   1.851993
b7fd14095a3b5842cec87151dde04c08          2   1.740033
cb79af42d508f7a4094f11ec5fab7e97          4   2.021820
f5258536764095b141b1362937b07173          0   1.613429
f0a2901d7058a2dd4824aedf0c2781dd          2   2.014045
0b3a0a25c92ad88779e2fef768724d5f          2   1.772830
a89d30df453c050f226903f3a703853e          8   2.312323
847766271664aaaf58436d75522b5644          3   1.983635
ec774f22af202de512528f5a4f3f1e92          0   1.826608
7e00badf02ce37b14ef6ee2dee964ac5          2   1.915270
7ed019d8b06f6f4109e9c49bb6c063b1          1   1.627015
76b1dbab7dcea74d9a0cf11c3ee28808          0   1.678929
94aeb068fbdc3533309839c4cda86b93          2   1.926800
ee5de933b410298e7be9f1e84e06cea3          5   1.887382
7f560841b78fc755226d83f4f0af575f          4   1.927155
9cc5122ffa4c6192ad608d1dfe8efddc          2   1.665167
33e0812e9d029d9eedad6e03a610c262          4   2.005460
71da9e8821ed14f473373fbf7b85678c          1   1.515876
31d8aca90a05208bcffa84f52af7d73f          4   1.964460
6908784897c3675e647a6478e51c8b99          4   2.130080
0e1919fd888909e015dcdaf707e556e6          3   1.913534
39547f63abb484fb2fa080f7a0551533          4   2.188088
efd0730a7aee1a404ea74fa3b483a510          2   1.663534
7440d0fce7863ea6c34187c0ea7d68d5          0   1.544255
ec2e0ae2875890549a12270aa340b717          3   1.950905
768e8322a29fa112bec6a2c7eb52925a          1   1.780018
045991d094b7c7b814f4173f3a612db0          6   2.145368
079401198451d63d6e3a1f3daf747258          2   1.776262
5a185c4388553ffb36168a9bef1ea4a0          1   1.610186
1e90ddf24b09b07b702e5ceefa6c9140          6   1.974744
a23138ec59a673fa27ca951be0f59edc          5   1.945925
6e890e0a0f291801aac48e1ec7b04454          1   1.615256
6dab3323d8c6368dad6b753ffb83d6bb          0   1.422449
b18c9384303d11520128d6fdd5995fe1         17   2.710896
a5600fbc8e3b4a789cbc41a366ce2004          4   2.010693
a909cf800adeaf7e69370ce62515dd02          0   1.701767
0e1f635310f5a81b359c53c58e19da0c          2   1.685434
9107ddcc559ac555fa634d50bb6e2128          1   1.933350
c5c0dfdf2c17f1467ae2438df4f5198c          1   1.627985
4b6e57014335d034603f0c1f2135d3eb          2   1.628593
4da00a4c582ec3da8ce907f95cc17845          0   1.506254
abaeb6ced49d33b814d17522cc759c90          2   1.797593
ef53bd029e7f937f8bc4277977997058          2   1.694252
9c1c1cfb694b67b36506276e4c4d6665          2   1.828682
d3d1461b79869687f47d6bb12d009489          6   2.183524
237a9b60262414e35e17e840b6a170ad          2   1.697170
9ace317950e99f3532ae435d9deb8a54          1   1.973524
a96a83a9317966ca5a36336095292c42          7   2.253686
b335e3aafd662bdd4cb7ff5566d92054          6   2.391073
cb3f0b9161a34aff6a12e79bdf1c1f22          2   1.846750
13f115987c74ac0723754e05b758d5ec          2   1.667537
371071a5f60e14492743544b10fea1e9          4   1.956239
52450a0e445a7fd1271a22d47bbdcde6          3   1.896621
45693407955f47799b5bbdd18f58aa95          2   1.739546
de3f57e8a258d3fb4e0b3c8ff426dd9a          2   1.690259
0b3ed2adc45ad6dc077040ebc091dafc          2   1.897063
f9eb77ddd891fe1e56860340ca04cae8          2   1.641829
56cb6ba9051da2d2a9a798cf675c24a3          2   1.745816
